datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,4.038794,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.9231800000000003,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.804302,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.7397730000000005,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.691761,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,3.6168620000000002,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,3.546188,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,3.434799,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,3.386019,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,3.3220669999999997,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,3.215479,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,3.0468599999999997,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,2.9723450000000002,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,2.928366,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,2.897446,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,2.8321490000000002,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,2.80603,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,2.77223,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,2.7324759999999997,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,2.721337,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,2.519109,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,2.46207,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,2.410409,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,2.409641,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,2.357788,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,2.356635,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,2.356635,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,2.340887,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,2.342616,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,2.331861,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,2.331285,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,2.334934,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,2.160937,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,2.125408,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,1.9654310000000002,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,1.9512200000000002,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,1.90724,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,1.8864990000000001,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,1.8056459999999999,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,1.746879,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,1.746879,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,1.7265220000000001,41
