datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,3.8195930000000002,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.6290150000000003,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.3527839999999998,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.232334,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.139722,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,3.055675,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,2.9014990000000003,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,2.658993,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,2.63758,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,2.465204,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,2.344218,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,1.9057819999999999,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,1.727516,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,1.633833,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,1.557816,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,1.414347,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,1.318522,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,1.236617,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,1.163276,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,1.127409,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,0.48394,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,0.38758000000000004,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,0.23394,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,0.216809,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,0.133298,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,0.131692,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,0.131692,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,3.239293,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,0.076552,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,0.0894,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,0.0894,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,0.13651,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,0.13758,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,0.139722,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,0.161135,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,0.16167,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,0.162206,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,0.16167,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,0.16381199999999999,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,0.16381199999999999,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,0.16381199999999999,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,0.16381199999999999,41
2019-01-30 10:46:00,SEW1,COLLIAUX,1,0.16381199999999999,42
2019-01-30 10:48:00,SEW1,COLLIAUX,1,0.15257,43
2019-01-30 10:49:00,SEW1,COLLIAUX,1,0.15364,44
2019-01-30 10:50:00,SEW1,COLLIAUX,1,0.156317,45
2019-01-30 10:52:00,SEW1,COLLIAUX,1,0.156317,46
2019-01-30 10:53:00,SEW1,COLLIAUX,1,0.156317,47
