datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,2.0,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,2.0,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,2.333333,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,2.333333,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,2.333333,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,2.333333,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,2.333333,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,2.666667,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,2.666667,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,2.666667,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,2.666667,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,2.666667,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,2.666667,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,2.666667,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,3.0,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,3.0,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,3.0,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,3.0,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,3.0,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,3.0,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,3.0,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,3.0,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,3.0,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,3.0,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,3.0,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,3.0,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,3.0,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,3.0,27
