datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,3.9826059999999996,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.871115,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.7028800000000004,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.6190480000000003,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.5585970000000002,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,3.491018,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,3.4165949999999996,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,3.271457,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,3.225834,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,3.137725,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,3.018534,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,2.750214,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,2.6395779999999998,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,2.575135,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,2.536356,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,2.440547,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,2.400627,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,2.354434,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,2.31765,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,2.299686,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,1.978329,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,1.908469,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,1.8138009999999998,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,1.803821,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,1.7621900000000001,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,1.76162,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,1.76162,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,1.737668,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,1.740234,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,1.71343,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,1.714286,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,1.718848,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,1.450242,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,1.4063299999999999,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,1.136584,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,1.1186200000000002,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,1.051041,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,1.012546,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,0.90191,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,0.8257770000000001,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,0.8257770000000001,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,0.811805,41
2019-01-30 10:46:00,SEW1,COLLIAUX,1,0.684631,42
2019-01-30 10:48:00,SEW1,COLLIAUX,1,0.618477,43
2019-01-30 10:49:00,SEW1,COLLIAUX,1,0.514115,44
2019-01-30 10:50:00,SEW1,COLLIAUX,1,0.45508999999999994,45
2019-01-30 10:52:00,SEW1,COLLIAUX,1,0.279441,46
2019-01-30 10:53:00,SEW1,COLLIAUX,1,0.269746,47
2019-01-30 10:55:00,SEW1,COLLIAUX,1,0.12517799999999998,48
2019-01-30 10:56:00,SEW1,COLLIAUX,1,3.120901,49
