datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,3.8003699999999996,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.597043,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.285274,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.144177,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.037585,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,2.90573,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,2.747998,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,2.507702,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,2.4775110000000002,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,2.269254,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,2.136784,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,1.6685150000000002,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,1.473814,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,1.365989,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,1.278497,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,1.1213799999999998,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,1.002465,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,0.906962,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,0.8200860000000001,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,0.775108,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,3.3357980000000005,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,0.07085599999999999,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,0.081947,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,0.082563,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,0.082563,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,0.082563,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,0.082563,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,0.091805,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,0.091805,28
