datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,3.9863769999999996,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.8756519999999997,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.702899,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.6171010000000003,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.5573910000000004,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,3.487826,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,3.411594,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,3.2640580000000003,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,3.222609,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,3.134203,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,3.012754,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,2.73942,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,2.633623,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,2.566667,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,2.527536,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,2.431015,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,2.389565,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,2.341739,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,2.303768,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,2.2860869999999998,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,1.9597099999999998,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,1.888406,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,1.791304,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,1.7808700000000002,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,1.737971,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,1.737971,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,1.737971,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,1.7153619999999998,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,1.7176810000000002,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,1.6910150000000002,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,1.691884,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,1.694493,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,1.423188,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,1.377391,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,1.102609,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,1.084058,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,1.015072,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,0.9753620000000001,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,0.864058,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,0.786087,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,0.786087,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,0.772464,41
2019-01-30 10:46:00,SEW1,COLLIAUX,1,0.644928,42
2019-01-30 10:48:00,SEW1,COLLIAUX,1,0.576812,43
2019-01-30 10:49:00,SEW1,COLLIAUX,1,0.468696,44
2019-01-30 10:50:00,SEW1,COLLIAUX,1,0.408985,45
2019-01-30 10:52:00,SEW1,COLLIAUX,1,0.231014,46
2019-01-30 10:53:00,SEW1,COLLIAUX,1,0.22058000000000003,47
2019-01-30 10:55:00,SEW1,COLLIAUX,1,3.121449,48
2019-01-30 10:56:00,SEW1,COLLIAUX,1,0.076522,49
2019-01-30 10:57:00,SEW1,COLLIAUX,1,0.076812,50
2019-01-30 10:58:00,SEW1,COLLIAUX,1,0.077391,51
2019-01-30 17:04:00,SEW1,COLLIAUX,2,4.356232,52
2019-01-30 17:05:00,SEW1,COLLIAUX,2,0.077391,53
2019-01-30 17:08:00,SEW1,COLLIAUX,2,0.078551,54
2019-01-30 17:10:00,SEW1,COLLIAUX,2,0.088116,55
2019-01-30 17:11:00,SEW1,COLLIAUX,2,0.111884,56
2019-01-30 17:12:00,SEW1,COLLIAUX,2,0.111884,57
2019-01-30 17:13:00,SEW1,COLLIAUX,2,0.128696,58
2019-01-30 17:14:00,SEW1,COLLIAUX,2,0.14898599999999998,59
2019-01-30 17:23:00,SEW1,COLLIAUX,2,0.157101,60
2019-01-30 17:24:00,SEW1,COLLIAUX,2,0.173043,61
2019-01-30 17:26:00,SEW1,COLLIAUX,2,0.17970999999999998,62
2019-01-30 17:27:00,SEW1,COLLIAUX,2,0.190145,63
2019-01-30 17:28:00,SEW1,COLLIAUX,2,0.198261,64
2019-01-30 17:30:00,SEW1,COLLIAUX,2,0.213333,65
2019-01-30 17:33:00,SEW1,COLLIAUX,2,0.22811599999999999,66
2019-01-30 17:34:00,SEW1,COLLIAUX,2,0.230435,67
2019-01-30 17:35:00,SEW1,COLLIAUX,2,0.231594,68
2019-01-30 17:36:00,SEW1,COLLIAUX,2,0.231594,69
2019-01-30 17:37:00,SEW1,COLLIAUX,2,0.23652199999999998,70
2019-01-30 17:38:00,SEW1,COLLIAUX,2,0.242029,71
2019-01-30 17:39:00,SEW1,COLLIAUX,2,0.24,72
2019-01-30 17:40:00,SEW1,COLLIAUX,2,0.24,73
2019-01-30 17:41:00,SEW1,COLLIAUX,2,0.242029,74
2019-01-30 17:44:00,SEW1,COLLIAUX,2,0.242319,75
2019-01-30 17:46:00,SEW1,COLLIAUX,2,0.24782600000000002,76
2019-01-30 17:47:00,SEW1,COLLIAUX,2,0.25043499999999996,77
2019-01-30 17:48:00,SEW1,COLLIAUX,2,0.25043499999999996,78
2019-01-30 17:51:00,SEW1,COLLIAUX,2,0.25130399999999997,79
2019-01-30 17:52:00,SEW1,COLLIAUX,2,0.251884,80
2019-01-30 17:53:00,SEW1,COLLIAUX,2,0.28087,81
2019-01-30 17:54:00,SEW1,COLLIAUX,2,0.306377,82
2019-01-30 17:55:00,SEW1,COLLIAUX,2,0.334493,83
2019-01-30 17:56:00,SEW1,COLLIAUX,2,0.348985,84
2019-01-30 17:57:00,SEW1,COLLIAUX,2,0.348985,85
2019-01-30 17:59:00,SEW1,COLLIAUX,2,0.35420300000000005,86
2019-01-30 18:00:00,SEW1,COLLIAUX,2,0.38637699999999997,87
2019-01-31 14:47:00,SEW1,COLLIAUX,3,0.724348,88
2019-01-31 14:49:00,SEW1,COLLIAUX,3,0.742609,89
2019-01-31 14:50:00,SEW1,COLLIAUX,3,0.73942,90
2019-01-31 14:51:00,SEW1,COLLIAUX,3,0.742029,91
2019-01-31 14:52:00,SEW1,COLLIAUX,3,0.772174,92
2019-01-31 14:53:00,SEW1,COLLIAUX,3,0.772174,93
2019-01-31 14:54:00,SEW1,COLLIAUX,3,0.794783,94
2019-01-31 14:55:00,SEW1,COLLIAUX,3,0.8515940000000001,95
2019-01-31 15:35:00,SEW1,COLLIAUX,4,0.7,96
2019-01-31 16:56:00,SEW1,COLLIAUX,4,0.7,97
