datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,3.9992699999999997,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.885589,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.754382,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.680136,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.6204970000000003,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,3.5552580000000003,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,3.49148,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,3.3512660000000003,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,3.3096400000000004,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,3.221276,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,3.1027259999999997,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,2.912123,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,2.819864,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,2.774343,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,2.74148,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,2.657741,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,2.617819,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,2.583252,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,2.5387049999999998,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,2.522882,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,2.269231,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,2.20594,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,2.135102,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,2.133642,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,2.0842259999999997,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,2.081305,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,2.081305,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,2.064995,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,2.067186,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,2.052824,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,2.05258,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,2.058179,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,1.826436,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,1.782132,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,1.554041,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,1.538948,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,1.477848,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,1.442308,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,1.353213,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,1.28554,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,1.28554,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,1.273126,41
2019-01-30 10:46:00,SEW1,COLLIAUX,1,1.164557,42
2019-01-30 10:48:00,SEW1,COLLIAUX,1,1.105891,43
2019-01-30 10:49:00,SEW1,COLLIAUX,1,1.01704,44
2019-01-30 10:50:00,SEW1,COLLIAUX,1,0.968598,45
2019-01-30 10:52:00,SEW1,COLLIAUX,1,0.8159689999999999,46
2019-01-30 10:53:00,SEW1,COLLIAUX,1,0.806962,47
2019-01-30 10:55:00,SEW1,COLLIAUX,1,0.6881689999999999,48
2019-01-30 10:56:00,SEW1,COLLIAUX,1,0.642162,49
2019-01-30 10:57:00,SEW1,COLLIAUX,1,0.613681,50
2019-01-30 10:58:00,SEW1,COLLIAUX,1,0.574976,51
2019-01-30 17:04:00,SEW1,COLLIAUX,2,4.348345,52
2019-01-30 17:05:00,SEW1,COLLIAUX,2,0.574976,53
2019-01-30 17:08:00,SEW1,COLLIAUX,2,0.566699,54
2019-01-30 17:10:00,SEW1,COLLIAUX,2,0.49927,55
2019-01-30 17:11:00,SEW1,COLLIAUX,2,0.47492700000000004,56
2019-01-30 17:12:00,SEW1,COLLIAUX,2,0.42137299999999994,57
2019-01-30 17:13:00,SEW1,COLLIAUX,2,0.38850999999999997,58
2019-01-30 17:14:00,SEW1,COLLIAUX,2,0.374635,59
2019-01-30 17:23:00,SEW1,COLLIAUX,2,0.279455,60
2019-01-30 17:24:00,SEW1,COLLIAUX,2,0.220302,61
2019-01-30 17:26:00,SEW1,COLLIAUX,2,0.207157,62
2019-01-30 17:27:00,SEW1,COLLIAUX,2,0.203262,63
2019-01-30 17:28:00,SEW1,COLLIAUX,2,0.190117,64
2019-01-30 17:30:00,SEW1,COLLIAUX,2,0.18184,65
2019-01-30 17:33:00,SEW1,COLLIAUX,2,2.977361,66
2019-01-30 17:34:00,SEW1,COLLIAUX,2,0.072785,67
2019-01-30 17:35:00,SEW1,COLLIAUX,2,0.072785,68
2019-01-30 17:36:00,SEW1,COLLIAUX,2,0.072785,69
2019-01-30 17:37:00,SEW1,COLLIAUX,2,0.074976,70
2019-01-30 17:38:00,SEW1,COLLIAUX,2,0.081305,71
2019-01-30 17:39:00,SEW1,COLLIAUX,2,0.081305,72
2019-01-30 17:40:00,SEW1,COLLIAUX,2,0.082035,73
2019-01-30 17:41:00,SEW1,COLLIAUX,2,0.082035,74
2019-01-30 17:44:00,SEW1,COLLIAUX,2,0.082278,75
2019-01-30 17:46:00,SEW1,COLLIAUX,2,0.08666,76
2019-01-30 17:47:00,SEW1,COLLIAUX,2,0.086904,77
2019-01-30 17:48:00,SEW1,COLLIAUX,2,0.086904,78
2019-01-30 17:51:00,SEW1,COLLIAUX,2,0.086904,79
2019-01-30 17:52:00,SEW1,COLLIAUX,2,0.091042,80
2019-01-30 17:53:00,SEW1,COLLIAUX,2,0.11246300000000001,81
2019-01-30 17:54:00,SEW1,COLLIAUX,2,0.133642,82
2019-01-30 17:55:00,SEW1,COLLIAUX,2,0.157254,83
2019-01-30 17:56:00,SEW1,COLLIAUX,2,0.169182,84
2019-01-30 17:57:00,SEW1,COLLIAUX,2,0.169182,85
2019-01-30 17:59:00,SEW1,COLLIAUX,2,0.17356400000000002,86
2019-01-30 18:00:00,SEW1,COLLIAUX,2,0.202532,87
2019-01-31 14:47:00,SEW1,COLLIAUX,3,0.623418,88
2019-01-31 14:49:00,SEW1,COLLIAUX,3,0.683301,89
2019-01-31 14:50:00,SEW1,COLLIAUX,3,0.683301,90
2019-01-31 14:51:00,SEW1,COLLIAUX,3,0.691091,91
2019-01-31 14:52:00,SEW1,COLLIAUX,3,0.715677,92
2019-01-31 14:53:00,SEW1,COLLIAUX,3,0.715677,93
2019-01-31 14:54:00,SEW1,COLLIAUX,3,0.7327170000000001,94
2019-01-31 14:55:00,SEW1,COLLIAUX,3,0.780185,95
2019-01-31 15:35:00,SEW1,COLLIAUX,4,0.601509,96
2019-01-31 16:56:00,SEW1,COLLIAUX,4,0.601509,97
