datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,3.984051,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,3.879585,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,3.710526,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.6257309999999996,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,3.56353,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,3.501861,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,3.4314190000000004,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,3.2937269999999996,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,3.2503990000000003,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,3.1533759999999997,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,3.037214,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,2.8282830000000003,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,2.730994,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,2.669591,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,2.635566,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,2.5401380000000002,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,2.504253,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,2.461722,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,2.4284950000000003,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,2.4112169999999997,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,2.111909,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,2.04386,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,1.955609,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,1.953216,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,1.9122810000000001,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,1.9117490000000001,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,1.9117490000000001,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,1.894205,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,1.8968630000000002,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,1.870282,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,1.869218,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,1.874269,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,1.625465,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,1.575758,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,1.335194,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,1.318713,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,1.254918,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,1.218767,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,1.114567,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,1.04067,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,1.04067,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,1.028442,41
