datetime,WorkshopEd,Username,MacroRev,distance,Edit
2019-01-30 09:39:00,SEW1,COLLIAUX,1,2.035422,0
2019-01-30 09:40:00,SEW1,COLLIAUX,1,1.667575,1
2019-01-30 09:42:00,SEW1,COLLIAUX,1,0.384196,2
2019-01-30 09:43:00,SEW1,COLLIAUX,1,3.7738419999999997,3
2019-01-30 09:44:00,SEW1,COLLIAUX,1,0.106267,4
2019-01-30 09:45:00,SEW1,COLLIAUX,1,0.13624,5
2019-01-30 09:46:00,SEW1,COLLIAUX,1,0.138965,6
2019-01-30 09:48:00,SEW1,COLLIAUX,1,0.14713900000000002,7
2019-01-30 09:49:00,SEW1,COLLIAUX,1,0.14713900000000002,8
2019-01-30 09:51:00,SEW1,COLLIAUX,1,0.149864,9
2019-01-30 09:52:00,SEW1,COLLIAUX,1,0.149864,10
2019-01-30 09:54:00,SEW1,COLLIAUX,1,0.149864,11
2019-01-30 09:55:00,SEW1,COLLIAUX,1,0.149864,12
2019-01-30 09:56:00,SEW1,COLLIAUX,1,0.149864,13
2019-01-30 09:57:00,SEW1,COLLIAUX,1,0.16076300000000002,14
2019-01-30 09:58:00,SEW1,COLLIAUX,1,0.155313,15
2019-01-30 09:59:00,SEW1,COLLIAUX,1,0.155313,16
2019-01-30 10:00:00,SEW1,COLLIAUX,1,0.155313,17
2019-01-30 10:01:00,SEW1,COLLIAUX,1,0.155313,18
2019-01-30 10:02:00,SEW1,COLLIAUX,1,0.155313,19
2019-01-30 10:07:00,SEW1,COLLIAUX,1,0.16076300000000002,20
2019-01-30 10:08:00,SEW1,COLLIAUX,1,0.16076300000000002,21
2019-01-30 10:11:00,SEW1,COLLIAUX,1,0.16076300000000002,22
2019-01-30 10:12:00,SEW1,COLLIAUX,1,0.16076300000000002,23
2019-01-30 10:13:00,SEW1,COLLIAUX,1,0.16076300000000002,24
2019-01-30 10:14:00,SEW1,COLLIAUX,1,0.16076300000000002,25
2019-01-30 10:15:00,SEW1,COLLIAUX,1,0.16076300000000002,26
2019-01-30 10:16:00,SEW1,COLLIAUX,1,0.16076300000000002,27
2019-01-30 10:17:00,SEW1,COLLIAUX,1,0.149864,28
2019-01-30 10:18:00,SEW1,COLLIAUX,1,0.149864,29
2019-01-30 10:19:00,SEW1,COLLIAUX,1,0.149864,30
2019-01-30 10:20:00,SEW1,COLLIAUX,1,0.149864,31
2019-01-30 10:23:00,SEW1,COLLIAUX,1,0.149864,32
2019-01-30 10:25:00,SEW1,COLLIAUX,1,0.166213,33
2019-01-30 10:29:00,SEW1,COLLIAUX,1,0.16893699999999998,34
2019-01-30 10:30:00,SEW1,COLLIAUX,1,0.16076300000000002,35
2019-01-30 10:31:00,SEW1,COLLIAUX,1,0.16076300000000002,36
2019-01-30 10:32:00,SEW1,COLLIAUX,1,0.16076300000000002,37
2019-01-30 10:34:00,SEW1,COLLIAUX,1,0.16076300000000002,38
2019-01-30 10:35:00,SEW1,COLLIAUX,1,0.16076300000000002,39
2019-01-30 10:36:00,SEW1,COLLIAUX,1,0.16076300000000002,40
2019-01-30 10:37:00,SEW1,COLLIAUX,1,0.16076300000000002,41
2019-01-30 10:46:00,SEW1,COLLIAUX,1,0.16076300000000002,42
2019-01-30 10:48:00,SEW1,COLLIAUX,1,0.16076300000000002,43
2019-01-30 10:49:00,SEW1,COLLIAUX,1,0.16076300000000002,44
2019-01-30 10:50:00,SEW1,COLLIAUX,1,0.17166199999999998,45
2019-01-30 10:52:00,SEW1,COLLIAUX,1,0.17166199999999998,46
2019-01-30 10:53:00,SEW1,COLLIAUX,1,0.17166199999999998,47
2019-01-30 10:55:00,SEW1,COLLIAUX,1,0.16076300000000002,48
2019-01-30 10:56:00,SEW1,COLLIAUX,1,0.16076300000000002,49
2019-01-30 10:57:00,SEW1,COLLIAUX,1,0.16076300000000002,50
2019-01-30 10:58:00,SEW1,COLLIAUX,1,0.16076300000000002,51
2019-01-30 17:04:00,SEW1,COLLIAUX,2,4.247955999999999,52
2019-01-30 17:05:00,SEW1,COLLIAUX,2,0.16076300000000002,53
2019-01-30 17:08:00,SEW1,COLLIAUX,2,0.166213,54
2019-01-30 17:10:00,SEW1,COLLIAUX,2,0.166213,55
2019-01-30 17:11:00,SEW1,COLLIAUX,2,0.166213,56
2019-01-30 17:12:00,SEW1,COLLIAUX,2,0.166213,57
2019-01-30 17:13:00,SEW1,COLLIAUX,2,0.166213,58
2019-01-30 17:14:00,SEW1,COLLIAUX,2,0.166213,59
2019-01-30 17:23:00,SEW1,COLLIAUX,2,0.223433,60
2019-01-30 17:24:00,SEW1,COLLIAUX,2,0.359673,61
2019-01-30 17:26:00,SEW1,COLLIAUX,2,0.359673,62
2019-01-30 17:27:00,SEW1,COLLIAUX,2,0.359673,63
2019-01-30 17:28:00,SEW1,COLLIAUX,2,0.359673,64
2019-01-30 17:30:00,SEW1,COLLIAUX,2,0.39782,65
2019-01-30 17:33:00,SEW1,COLLIAUX,2,0.411444,66
2019-01-30 17:34:00,SEW1,COLLIAUX,2,0.411444,67
2019-01-30 17:35:00,SEW1,COLLIAUX,2,0.416894,68
2019-01-30 17:36:00,SEW1,COLLIAUX,2,0.416894,69
2019-01-30 17:37:00,SEW1,COLLIAUX,2,0.416894,70
2019-01-30 17:38:00,SEW1,COLLIAUX,2,0.416894,71
2019-01-30 17:39:00,SEW1,COLLIAUX,2,0.416894,72
2019-01-30 17:40:00,SEW1,COLLIAUX,2,0.416894,73
2019-01-30 17:41:00,SEW1,COLLIAUX,2,0.416894,74
2019-01-30 17:44:00,SEW1,COLLIAUX,2,0.422343,75
2019-01-30 17:46:00,SEW1,COLLIAUX,2,0.41961899999999996,76
2019-01-30 17:47:00,SEW1,COLLIAUX,2,0.441417,77
2019-01-30 17:48:00,SEW1,COLLIAUX,2,0.441417,78
2019-01-30 17:51:00,SEW1,COLLIAUX,2,0.444142,79
2019-01-30 17:52:00,SEW1,COLLIAUX,2,0.444142,80
2019-01-30 17:53:00,SEW1,COLLIAUX,2,0.444142,81
2019-01-30 17:54:00,SEW1,COLLIAUX,2,0.444142,82
2019-01-30 17:55:00,SEW1,COLLIAUX,2,0.444142,83
2019-01-30 17:56:00,SEW1,COLLIAUX,2,0.444142,84
2019-01-30 17:57:00,SEW1,COLLIAUX,2,0.444142,85
2019-01-30 17:59:00,SEW1,COLLIAUX,2,0.444142,86
2019-01-30 18:00:00,SEW1,COLLIAUX,2,0.444142,87
2019-01-31 14:47:00,SEW1,COLLIAUX,3,0.5912810000000001,88
2019-01-31 14:49:00,SEW1,COLLIAUX,3,0.5912810000000001,89
2019-01-31 14:50:00,SEW1,COLLIAUX,3,0.5912810000000001,90
2019-01-31 14:51:00,SEW1,COLLIAUX,3,0.5912810000000001,91
2019-01-31 14:52:00,SEW1,COLLIAUX,3,0.5912810000000001,92
2019-01-31 14:53:00,SEW1,COLLIAUX,3,0.5912810000000001,93
2019-01-31 14:54:00,SEW1,COLLIAUX,3,0.5912810000000001,94
2019-01-31 14:55:00,SEW1,COLLIAUX,3,0.5912810000000001,95
2019-01-31 15:35:00,SEW1,COLLIAUX,4,0.5912810000000001,96
2019-01-31 16:56:00,SEW1,COLLIAUX,4,0.5912810000000001,97
